enrollment_id,student_id,course_id,lecturer_id,enrollment_date,semester,enrollment_status
68410952,233135,474,8263,24/09/2023,semester 2,Completed
79312957,233136,642,2509,10/04/2023,semester 1,Dropped
58448004,233137,100,2978,19/04/2023,semester 1,Active
61988301,233138,206,5227,25/04/2023,semester 1,Dropped
25648688,233139,860,5734,16/11/2023,semester 1,Active
42566908,233140,177,6054,24/08/2023,semester 2,Completed
75766300,233141,489,5968,05/10/2023,semester 1,Completed
30498589,233142,738,8567,27/01/2023,semester 2,Active
42583254,233143,114,5550,06/12/2023,semester 1,Active
83669428,233144,332,7176,15/03/2023,semester 1,Dropped
83515466,233145,399,7523,29/03/2023,semester 2,Active
71546642,233146,881,6372,28/01/2023,semester 1,Active
59738368,233147,779,2646,04/05/2023,semester 2,Active
95936918,233148,374,3133,28/05/2023,semester 2,Active
48003860,233149,776,8043,12/07/2023,semester 1,Active
27947863,233150,791,5274,13/08/2023,semester 2,Active
24116728,233151,396,5791,06/07/2023,semester 1,Active
51110848,233152,475,9900,26/02/2023,semester 1,Active
33565377,233153,436,2676,26/12/2023,semester 1,Active
72131914,233154,118,1191,11/12/2023,semester 1,Active
12085006,233155,792,7074,01/01/2023,semester 1,Active
57836613,233156,348,4021,21/08/2023,semester 1,Active
84249804,233157,775,6261,10/12/2023,semester 2,Active
19555515,233158,183,5695,07/02/2023,semester 1,Active
48251128,233159,125,5546,08/12/2023,semester 2,Active
70432673,233160,421,6996,01/05/2023,semester 1,Dropped
33467191,233161,813,5056,28/12/2023,semester 2,Completed
65212990,233162,167,9790,27/02/2023,semester 1,Active
93924327,233163,514,9519,02/11/2023,semester 2,Completed
23332784,233164,352,8316,01/02/2023,semester 1,Active
91254981,233165,926,7581,09/10/2023,semester 2,Active
45157737,233166,204,6529,20/07/2023,semester 2,Active
67572349,233167,921,8954,30/04/2023,semester 1,Active
16554219,233168,850,9031,27/09/2023,semester 1,Completed
52124621,233169,740,7676,16/10/2023,semester 2,Completed
25989215,233170,450,1471,14/08/2023,semester 1,Completed
85450706,233171,268,2492,12/05/2023,semester 2,Active
68766272,233172,986,1206,14/05/2023,semester 2,Active
72524961,233173,926,7370,18/06/2023,semester 1,Active
88070391,233174,488,8109,18/10/2023,semester 2,Completed
43771961,233175,832,1102,14/06/2023,semester 1,Dropped
29548354,233176,304,8622,15/12/2023,semester 2,Active
57495987,233177,901,2925,14/01/2023,semester 2,Completed
30656832,233178,764,9503,07/11/2023,semester 2,Active
70823726,233179,953,1304,06/01/2023,semester 1,Active
44698668,233180,780,4831,23/11/2023,semester 1,Active
50475903,233181,395,7658,01/11/2023,semester 2,Active
37565944,233182,973,7873,26/08/2023,semester 1,Completed
85121397,233183,289,7511,24/11/2023,semester 2,Active
98171987,233184,812,7799,14/12/2023,semester 1,Dropped
31321153,233185,453,5075,29/06/2023,semester 1,Completed
30293850,233186,683,3864,18/08/2023,semester 2,Active
91274948,233187,315,1552,10/04/2023,semester 2,Completed
57541011,233188,942,4660,13/12/2023,semester 1,Active
24857696,233189,939,3998,04/09/2023,semester 2,Active
76048458,233190,499,9231,05/09/2023,semester 1,Active
45249818,233191,990,8737,05/02/2023,semester 1,Active
42450941,233192,511,2468,24/02/2023,semester 1,Completed
55516760,233193,279,9999,22/10/2023,semester 2,Active
89044758,233194,362,4346,24/04/2023,semester 2,Active
21038829,233195,477,8789,09/07/2023,semester 1,Active
21937216,233196,476,6718,04/02/2023,semester 2,Active
71940317,233197,681,3076,17/06/2023,semester 2,Active
47345321,233198,217,4335,24/08/2023,semester 1,Active
45625101,233199,176,3503,04/05/2023,semester 1,Completed
24671497,233200,905,5618,07/07/2023,semester 1,Active
66424577,233201,777,8995,01/06/2023,semester 1,Completed
44408606,233202,235,8969,28/03/2023,semester 1,Completed
54747127,233203,600,6691,14/06/2023,semester 2,Active
73037653,233204,487,7455,24/04/2023,semester 1,Active
98171155,233205,963,3647,05/06/2023,semester 2,Active
38078996,233206,215,7612,25/02/2023,semester 1,Active
21020499,233207,374,2244,06/04/2023,semester 1,Active
25290147,233208,824,1934,01/02/2023,semester 2,Active
60317898,233209,909,9872,07/07/2023,semester 1,Completed
50246817,233210,273,1156,06/10/2023,semester 2,Completed
54553321,233211,701,7933,07/03/2023,semester 1,Active
14315500,233212,339,2488,08/09/2023,semester 1,Active
61356897,233213,761,6261,17/01/2023,semester 1,Active
36379268,233214,877,9047,18/10/2023,semester 1,Dropped
17464056,233215,699,3721,13/03/2023,semester 1,Completed
15921365,233216,617,1319,02/08/2023,semester 1,Active
61093011,233217,903,5060,01/02/2023,semester 2,Active
69049345,233218,634,9214,14/09/2023,semester 1,Completed
60542223,233219,558,8062,08/02/2023,semester 1,Active
40816035,233220,485,3791,26/01/2023,semester 1,Completed
83277584,233221,843,5433,30/10/2023,semester 1,Active
17622268,233222,834,3345,15/07/2023,semester 2,Completed
15786661,233223,492,7855,29/12/2023,semester 2,Dropped
28103689,233224,692,6271,03/01/2023,semester 1,Completed
55085004,233225,688,2687,17/11/2023,semester 2,Completed
43830047,233226,138,8394,03/10/2023,semester 2,Completed
60819468,233227,707,1537,12/05/2023,semester 2,Active
43071876,233228,870,1508,19/04/2023,semester 1,Completed
47145578,233229,656,6719,04/12/2023,semester 2,Completed
45871323,233230,736,4549,05/10/2023,semester 1,Active
61656696,233231,723,3834,05/04/2023,semester 2,Completed
17599646,233232,202,4605,19/07/2023,semester 2,Active
77601077,233233,848,9229,10/03/2023,semester 1,Active
75571541,233234,568,6322,15/06/2023,semester 1,Active
80627362,233235,474,5604,16/05/2023,semester 2,Active
87947451,233236,642,2978,20/09/2023,semester 1,Active
29938655,233237,100,1378,09/08/2023,semester 1,Completed
83470747,233238,206,2741,04/03/2023,semester 1,Active
92536986,233239,860,6732,22/01/2023,semester 1,Completed
27973242,233240,177,5578,13/06/2023,semester 2,Active
93633140,233241,489,7272,18/06/2023,semester 1,Active
62634508,233242,738,5556,25/12/2023,semester 2,Active
33249616,233243,114,6159,16/11/2023,semester 1,Active
33929031,233244,332,7523,12/06/2023,semester 1,Completed
63357488,233245,399,6261,16/05/2023,semester 2,Active
75251945,233246,881,3133,27/07/2023,semester 1,Completed
39155825,233247,779,2978,23/05/2023,semester 2,Active
85025339,233248,374,3791,12/04/2023,semester 2,Completed
12307013,233249,776,5060,29/04/2023,semester 1,Active
75729419,233250,791,2925,15/06/2023,semester 2,Completed
52097016,233251,396,5220,04/10/2023,semester 1,Active
75418145,233252,475,3345,26/06/2023,semester 1,Active
73267896,233253,436,6529,05/11/2023,semester 1,Active
51619633,233254,118,7176,25/06/2023,semester 1,Completed
32913169,233255,792,6996,12/12/2023,semester 1,Active
35346998,233256,348,7676,25/04/2023,semester 1,Active
48515667,233257,775,7272,30/09/2023,semester 2,Active
71997195,233258,183,1304,04/12/2023,semester 1,Completed
95096703,233259,125,3998,29/08/2023,semester 2,Completed
26295606,233260,421,3499,06/09/2023,semester 1,Active
72446213,233261,813,5556,21/06/2023,semester 2,Active
89961097,233262,167,2244,13/06/2023,semester 1,Active
95442156,233263,514,5968,25/04/2023,semester 2,Completed
82626933,233264,352,6322,22/07/2023,semester 1,Completed
31099320,233265,926,8316,13/07/2023,semester 2,Active
19450871,233266,204,7458,01/06/2023,semester 2,Active
26349616,233267,921,9999,10/03/2023,semester 1,Active
16535916,233268,850,5893,11/05/2023,semester 1,Active
95854346,233269,740,2556,13/11/2023,semester 2,Completed
16203532,233270,450,1537,28/11/2023,semester 1,Active
19719224,233271,268,6261,26/03/2023,semester 2,Active
18794256,233272,986,1319,13/02/2023,semester 2,Active
58872377,233273,926,3076,01/04/2023,semester 1,Completed
87111624,233274,488,9519,28/02/2023,semester 2,Active
51317884,233275,832,2509,02/02/2023,semester 1,Completed
16570187,233276,304,3080,16/05/2023,semester 2,Active
56341265,233277,901,7799,30/07/2023,semester 2,Active
87048332,233278,764,7830,05/09/2023,semester 2,Active
77662005,233279,953,9503,05/10/2023,semester 1,Active
79828670,233280,780,8062,28/03/2023,semester 1,Completed
66843084,233281,395,4605,25/02/2023,semester 2,Dropped
53439358,233282,973,7933,04/01/2023,semester 1,Completed
46353497,233283,289,1934,23/07/2023,semester 2,Active
86464282,233284,812,9031,05/12/2023,semester 1,Active
17314836,233285,453,4549,01/10/2023,semester 1,Active
91704888,233286,683,3647,15/01/2023,semester 2,Completed
11503454,233287,315,8567,08/12/2023,semester 2,Active
64527548,233288,942,2468,21/08/2023,semester 1,Completed
84763772,233289,939,8737,08/03/2023,semester 2,Active
41844217,233290,499,7523,22/02/2023,semester 1,Completed
39391201,233291,990,6732,15/09/2023,semester 1,Completed
68337273,233292,511,6451,30/07/2023,semester 1,Active
99756770,233293,279,7074,03/03/2023,semester 2,Active
46380508,233294,362,9493,01/09/2023,semester 2,Active
20110106,233295,477,7658,14/02/2023,semester 1,Active
91874024,233296,476,6718,25/06/2023,semester 2,Completed
85848416,233297,681,7455,21/06/2023,semester 2,Completed
17023975,233298,217,1634,29/11/2023,semester 1,Active
69756210,233299,176,8789,14/03/2023,semester 1,Active
32840110,233300,905,1552,17/12/2023,semester 1,Dropped
80368852,233301,777,8394,04/10/2023,semester 1,Completed
65684773,233302,235,2978,28/06/2023,semester 1,Active
35000929,233303,600,2485,08/08/2023,semester 2,Completed
12360011,233304,487,2687,08/07/2023,semester 1,Active
26339374,233305,963,1378,28/06/2023,semester 2,Completed
88996779,233306,215,7581,12/07/2023,semester 1,Active
93358671,233307,374,4985,22/05/2023,semester 1,Active
24291369,233308,824,9231,16/02/2023,semester 2,Active
49433487,233309,909,5836,29/10/2023,semester 1,Completed
72993408,233310,273,4608,29/03/2023,semester 2,Active
60251582,233311,701,9782,14/06/2023,semester 1,Completed
44496441,233312,339,3428,23/12/2023,semester 1,Active
79816929,233313,761,2332,09/09/2023,semester 1,Active
82116002,233314,877,5959,01/08/2023,semester 1,Completed
83328211,233315,699,1206,21/06/2023,semester 1,Active
67100631,233316,617,9872,02/12/2023,semester 1,Active
58603504,233317,903,9685,21/05/2023,semester 2,Completed
39742157,233318,634,1102,16/08/2023,semester 1,Active
85647595,233319,558,7511,05/04/2023,semester 1,Active
66123206,233320,485,5791,11/09/2023,semester 1,Active
17605663,233321,843,2492,07/08/2023,semester 1,Active
78592960,233322,834,6054,11/08/2023,semester 2,Active
50652600,233323,492,2646,28/02/2023,semester 2,Completed
26664316,233324,692,4021,27/01/2023,semester 1,Active
69235266,233325,688,9280,28/06/2023,semester 2,Active
96906229,233326,138,5604,21/06/2023,semester 2,Active
34582240,233327,707,6271,04/12/2023,semester 2,Completed
75237122,233328,870,5075,08/07/2023,semester 1,Active
80638304,233329,656,8109,29/04/2023,semester 2,Active
27706645,233330,736,1356,08/06/2023,semester 1,Active
12315290,233331,723,8954,29/04/2023,semester 2,Active
59308663,233332,202,3864,24/08/2023,semester 2,Completed
47899809,233333,848,1508,29/03/2023,semester 1,Active
26392908,233334,568,2122,21/02/2023,semester 1,Active
18714681,233335,474,4024,27/04/2023,semester 2,Completed
17481624,233336,642,7370,04/12/2023,semester 1,Completed
16121486,233337,100,8043,16/11/2023,semester 1,Active
73172617,233338,206,6631,10/08/2023,semester 1,Active
74227386,233339,860,6159,06/03/2023,semester 1,Active
81572791,233340,177,8472,20/09/2023,semester 2,Completed
39066060,233341,489,2488,24/06/2023,semester 1,Active
61250723,233342,738,7574,12/11/2023,semester 2,Active
59642473,233343,114,7612,17/02/2023,semester 1,Active
94181668,233344,332,8263,20/10/2023,semester 1,Dropped
91812011,233345,399,8298,30/09/2023,semester 2,Active
65384219,233346,881,5056,16/11/2023,semester 1,Active
97317699,233347,779,2440,14/05/2023,semester 2,Active
38267402,233348,374,5695,01/03/2023,semester 2,Active
66767356,233349,776,5578,22/04/2023,semester 1,Active
86480185,233350,791,6719,29/09/2023,semester 2,Active
11531900,233351,396,6372,29/03/2023,semester 1,Active
74347217,233352,475,5550,03/03/2023,semester 1,Completed
12263541,233353,436,5546,21/01/2023,semester 1,Active
49633155,233354,118,8446,23/05/2023,semester 1,Completed
35629564,233355,792,3721,10/03/2023,semester 1,Completed
59089740,233356,348,9900,31/01/2023,semester 1,Completed
24970022,233357,775,1191,16/02/2023,semester 2,Active
11346118,233358,183,6641,02/05/2023,semester 1,Active
91930408,233359,125,1170,20/07/2023,semester 2,Active
81952796,233360,421,2676,09/02/2023,semester 1,Active
71187711,233361,813,9790,20/02/2023,semester 2,Completed
36665140,233362,167,8939,06/04/2023,semester 1,Active
32846744,233363,514,5555,03/11/2023,semester 2,Completed
92920220,233364,352,2919,19/10/2023,semester 1,Completed
75302846,233365,926,9047,19/08/2023,semester 2,Active
75192985,233366,204,1471,30/10/2023,semester 2,Completed
56090371,233367,921,6679,27/08/2023,semester 1,Active
95656149,233368,850,9229,27/04/2023,semester 1,Active
56918619,233369,740,4346,16/12/2023,semester 2,Active
72601447,233370,450,9026,24/03/2023,semester 1,Completed
87900697,233371,268,1705,14/10/2023,semester 2,Active
53297868,233372,986,8622,26/10/2023,semester 2,Dropped
34392088,233373,926,5227,30/03/2023,semester 1,Active
98023729,233374,488,3834,12/05/2023,semester 2,Active
83289748,233375,832,8837,07/12/2023,semester 1,Active
54531021,233376,304,6691,21/03/2023,semester 2,Active
73468806,233377,901,8995,30/09/2023,semester 2,Active
25211888,233378,764,4831,23/12/2023,semester 2,Completed
52305722,233379,953,7873,05/10/2023,semester 1,Active
69427690,233380,780,9214,19/06/2023,semester 1,Active
72185108,233381,395,3503,10/01/2023,semester 2,Active
55685290,233382,973,5618,26/12/2023,semester 1,Active
91041311,233383,289,8969,21/04/2023,semester 2,Active
80593204,233384,812,7523,13/04/2023,semester 1,Active
23190370,233385,453,1156,21/11/2023,semester 1,Active
93621134,233386,683,9231,15/07/2023,semester 2,Active
95999067,233387,315,1156,16/09/2023,semester 2,Active
59911946,233388,942,8969,01/08/2023,semester 1,Active
71247781,233389,939,8789,21/09/2023,semester 2,Active
49448357,233390,499,8472,22/05/2023,semester 1,Active
38353899,233391,990,7612,17/05/2023,semester 1,Completed
98287888,233392,511,8109,14/08/2023,semester 1,Active
96601601,233393,279,3499,21/06/2023,semester 2,Active
73126008,233394,362,6529,14/06/2023,semester 2,Completed
47678897,233395,477,3864,22/03/2023,semester 1,Completed
13732829,233396,476,7676,17/03/2023,semester 2,Completed
97393471,233397,681,3133,08/06/2023,semester 2,Active
71673356,233398,217,5433,19/08/2023,semester 1,Active
95757913,233399,176,7658,29/09/2023,semester 1,Active
55958813,233400,905,3791,05/08/2023,semester 1,Active
61534893,233401,777,5075,12/07/2023,semester 1,Completed
93259815,233402,235,1378,26/01/2023,semester 1,Active
53628880,233403,600,1934,30/11/2023,semester 2,Dropped
52137015,233404,487,6641,16/04/2023,semester 1,Active
92278551,233405,963,6322,28/08/2023,semester 2,Active
75731821,233406,215,2492,06/05/2023,semester 1,Active
32220297,233407,374,1319,28/03/2023,semester 1,Active
63242395,233408,824,3647,10/08/2023,semester 2,Active
86543397,233409,909,4985,10/06/2023,semester 1,Active
47559325,233410,273,7370,28/04/2023,semester 2,Active
74711596,233411,701,5968,02/10/2023,semester 1,Completed
44500474,233412,339,4549,29/05/2023,semester 1,Active
43026152,233413,761,6261,19/08/2023,semester 1,Completed
38878885,233414,877,8263,26/12/2023,semester 1,Active
66544080,233415,699,8939,23/12/2023,semester 1,Active
94676007,233416,617,4024,30/10/2023,semester 1,Active
47014857,233417,903,9229,16/04/2023,semester 2,Active
53787205,233418,634,1102,21/07/2023,semester 1,Active
49448072,233419,558,7523,11/07/2023,semester 1,Active
78931550,233420,485,4021,18/01/2023,semester 1,Active
11592056,233421,843,8954,15/08/2023,semester 1,Active
36687565,233422,834,4469,08/06/2023,semester 2,Active
67679753,233423,492,1206,13/07/2023,semester 2,Completed
63690886,233424,692,6732,29/08/2023,semester 1,Active
44168071,233425,688,7511,10/11/2023,semester 2,Completed
94643604,233426,138,3998,21/10/2023,semester 2,Active
58831463,233427,707,5836,20/08/2023,semester 2,Completed
42963160,233428,870,5550,13/03/2023,semester 1,Active
96020472,233429,656,3428,01/05/2023,semester 2,Active
46916317,233430,736,5148,05/05/2023,semester 1,Active
21396162,233431,723,4831,25/08/2023,semester 2,Dropped
28593090,233432,202,6372,18/02/2023,semester 2,Active
38131946,233433,848,9047,16/12/2023,semester 1,Active
74932531,233434,568,6996,10/02/2023,semester 1,Active
96417806,233435,474,6261,15/02/2023,semester 2,Active
57686395,233436,642,2556,13/03/2023,semester 1,Active
49757175,233437,100,4605,16/03/2023,semester 1,Completed
78543033,233438,206,6719,01/12/2023,semester 1,Active
42580715,233439,860,8446,01/12/2023,semester 1,Completed
74247722,233440,177,1356,27/02/2023,semester 2,Active
29968044,233441,489,7176,19/10/2023,semester 1,Active
95566368,233442,738,9493,26/04/2023,semester 2,Completed
30137304,233443,114,8567,10/05/2023,semester 1,Active
97110392,233444,332,6691,05/10/2023,semester 1,Active
71901974,233445,399,2244,20/06/2023,semester 2,Active
12480382,233446,881,5060,05/06/2023,semester 1,Active
98891982,233447,779,2741,15/03/2023,semester 2,Active
47790331,233448,374,1191,14/12/2023,semester 2,Completed
69914311,233449,776,6054,20/08/2023,semester 1,Active
85433116,233450,791,9280,15/01/2023,semester 2,Active
72862990,233451,396,7272,28/06/2023,semester 1,Active
55500807,233452,475,2978,09/08/2023,semester 1,Active
28206874,233453,436,9999,24/08/2023,semester 1,Active
80027145,233454,118,7933,19/05/2023,semester 1,Active
72534080,233455,792,6271,05/01/2023,semester 1,Active
98752324,233456,348,2485,30/12/2023,semester 1,Active
95030627,233457,775,2509,10/08/2023,semester 2,Active
71955655,233458,183,8062,26/09/2023,semester 1,Completed
42408338,233459,125,2440,10/12/2023,semester 2,Active
59333579,233460,421,5791,28/08/2023,semester 1,Dropped
35872262,233461,813,2676,29/10/2023,semester 2,Active
71630182,233462,167,2978,22/01/2023,semester 1,Active
46826106,233463,514,3834,27/10/2023,semester 2,Completed
20118760,233464,352,4608,22/11/2023,semester 1,Active
32930144,233465,926,6718,30/10/2023,semester 2,Active
87429808,233466,204,5056,18/10/2023,semester 2,Completed
80787971,233467,921,5893,25/03/2023,semester 1,Active
22209376,233468,850,9214,14/04/2023,semester 1,Dropped
68564696,233469,740,7458,29/09/2023,semester 2,Active
94305316,233470,450,1304,31/01/2023,semester 1,Active
34598845,233471,268,9031,05/04/2023,semester 2,Completed
77159460,233472,986,2468,09/03/2023,semester 2,Active
59003969,233473,926,5220,10/10/2023,semester 1,Active
65816334,233474,488,5604,14/09/2023,semester 2,Dropped
85410092,233475,832,5734,09/06/2023,semester 1,Active
35311899,233476,304,8316,18/06/2023,semester 2,Active
77404673,233477,901,9503,01/03/2023,semester 2,Completed
62002935,233478,764,9026,24/01/2023,semester 2,Active
95346085,233479,953,1508,29/10/2023,semester 1,Completed
62911754,233480,780,7455,05/05/2023,semester 1,Completed
65869033,233481,395,8298,03/05/2023,semester 2,Active
30490693,233482,973,1471,17/04/2023,semester 1,Active
46661179,233483,289,3076,17/12/2023,semester 2,Completed
54887439,233484,812,9519,02/04/2023,semester 1,Active
16794330,233485,453,5695,02/07/2023,semester 1,Completed
76041502,233486,683,4346,10/11/2023,semester 2,Completed
24285704,233487,315,9872,12/12/2023,semester 2,Completed
70741405,233488,942,7523,14/02/2023,semester 1,Active
64994485,233489,939,2919,16/01/2023,semester 2,Completed
19988177,233490,499,4335,19/11/2023,semester 1,Active
78130027,233491,990,8737,18/01/2023,semester 1,Completed
71167822,233492,511,9782,27/10/2023,semester 1,Completed
75140872,233493,279,7574,02/09/2023,semester 2,Active
25620762,233494,362,1537,31/10/2023,semester 2,Active
76600001,233495,477,5546,02/07/2023,semester 1,Active
89285126,233496,476,6159,28/03/2023,semester 2,Active
66204274,233497,681,7581,14/08/2023,semester 2,Dropped
22229762,233498,217,7873,16/03/2023,semester 1,Active
89644962,233499,176,9900,08/06/2023,semester 1,Active
35416666,233500,905,4660,05/11/2023,semester 1,Active
89119442,233501,777,7074,03/08/2023,semester 1,Completed
40465360,233502,235,8043,11/05/2023,semester 1,Active
94376920,233503,600,8837,19/09/2023,semester 2,Completed
19690295,233504,487,5618,15/09/2023,semester 1,Active
26620044,233505,963,5959,07/11/2023,semester 2,Completed
19868353,233506,215,1170,25/03/2023,semester 1,Completed
48758091,233507,374,3721,30/09/2023,semester 1,Active
92567531,233508,824,6451,08/03/2023,semester 2,Active
79500052,233509,909,1634,17/10/2023,semester 1,Active
73251954,233510,273,6631,14/05/2023,semester 2,Completed
24179698,233511,701,5556,20/06/2023,semester 1,Active
75254806,233512,339,1705,30/10/2023,semester 1,Completed
51868467,233513,761,5274,20/12/2023,semester 1,Active
84447263,233514,877,1552,28/07/2023,semester 1,Active
60003278,233515,699,2122,26/09/2023,semester 1,Active
71316147,233516,617,2488,20/03/2023,semester 1,Completed
61190827,233517,903,5555,05/08/2023,semester 2,Active
14596373,233518,634,7855,12/08/2023,semester 1,Completed
51774483,233519,558,6679,24/05/2023,semester 1,Active
96225588,233520,485,3080,18/12/2023,semester 1,Active
74950179,233521,843,3503,25/08/2023,semester 1,Active
70538172,233522,834,9790,07/04/2023,semester 2,Active
39440032,233523,492,3345,12/01/2023,semester 2,Active
44548612,233524,692,8394,11/09/2023,semester 1,Active
54720608,233525,688,9685,09/02/2023,semester 2,Active
37306991,233526,138,8622,20/06/2023,semester 2,Active
65918167,233527,707,2646,01/12/2023,semester 2,Active
88589252,233528,870,7830,21/06/2023,semester 1,Active
75914268,233529,656,5578,14/01/2023,semester 2,Active
53349431,233530,736,8995,04/12/2023,semester 1,Active
92621046,233531,723,2468,14/01/2023,semester 2,Completed
50679327,233532,202,5075,07/08/2023,semester 2,Active
31955364,233533,848,6372,30/06/2023,semester 1,Active
45817298,233534,568,6732,12/03/2023,semester 1,Completed
76061774,233535,474,2646,12/09/2023,semester 2,Active
18667407,233536,642,6996,06/09/2023,semester 1,Dropped
39775415,233537,100,1552,06/02/2023,semester 1,Dropped
48050835,233538,206,2492,20/04/2023,semester 1,Active
84722142,233539,860,2556,31/10/2023,semester 1,Active
57164363,233540,177,4021,30/07/2023,semester 2,Active
48977318,233541,489,5546,03/07/2023,semester 1,Completed
63836953,233542,738,6451,12/08/2023,semester 2,Completed
75443670,233543,114,2332,30/11/2023,semester 1,Active
25192575,233544,332,8298,13/09/2023,semester 1,Dropped
66096090,233545,399,7676,15/08/2023,semester 2,Active
41587655,233546,881,2978,03/05/2023,semester 1,Active
40411410,233547,779,1356,13/04/2023,semester 2,Active
82236788,233548,374,7799,03/08/2023,semester 2,Completed
86695660,233549,776,2919,13/02/2023,semester 1,Active
87518673,233550,791,1156,29/09/2023,semester 2,Active
85281115,233551,396,3076,10/02/2023,semester 1,Completed
75920137,233552,475,7523,12/03/2023,semester 1,Completed
57157887,233553,436,7458,03/01/2023,semester 1,Active
95963070,233554,118,3998,10/09/2023,semester 1,Completed
85276238,233555,792,3499,31/12/2023,semester 1,Active
13264901,233556,348,5555,05/10/2023,semester 1,Completed
74022641,233557,775,6679,07/02/2023,semester 2,Active
95453288,233558,183,8062,26/11/2023,semester 1,Dropped
93970857,233559,125,5550,17/05/2023,semester 2,Completed
29798276,233560,421,8394,27/05/2023,semester 1,Active
12248715,233561,813,6691,01/06/2023,semester 2,Active
68828799,233562,167,6322,04/10/2023,semester 1,Active
82937877,233563,514,8567,19/05/2023,semester 2,Completed
18170161,233564,352,9900,12/02/2023,semester 1,Active
40797935,233565,926,4469,16/04/2023,semester 2,Active
76137083,233566,204,5618,15/04/2023,semester 2,Dropped
20129226,233567,921,9231,16/10/2023,semester 1,Dropped
51580105,233568,850,9872,05/10/2023,semester 1,Active
57542988,233569,740,9047,09/03/2023,semester 2,Active
30216793,233570,450,9280,23/04/2023,semester 1,Active
17783812,233571,268,4335,04/12/2023,semester 2,Dropped
52823500,233572,986,4549,14/11/2023,semester 2,Active
46423225,233573,926,7455,12/04/2023,semester 1,Active
59158859,233574,488,8472,26/03/2023,semester 2,Dropped
65559761,233575,832,7523,18/01/2023,semester 1,Completed
72176852,233576,304,7612,08/10/2023,semester 2,Active
93525924,233577,901,8995,22/10/2023,semester 2,Completed
81684157,233578,764,3503,15/03/2023,semester 2,Active
96766065,233579,953,1206,30/07/2023,semester 1,Active
92054686,233580,780,6718,06/02/2023,semester 1,Active
67619292,233581,395,7855,07/08/2023,semester 2,Active
86098109,233582,973,2244,11/08/2023,semester 1,Active
97021142,233583,289,4608,07/01/2023,semester 2,Active
41442144,233584,812,3647,06/06/2023,semester 1,Active
46650369,233585,453,5227,05/05/2023,semester 1,Active
45831079,233586,683,1934,30/05/2023,semester 2,Active
30725822,233587,315,8737,12/06/2023,semester 2,Active
83531467,233588,942,6261,09/10/2023,semester 1,Active
39467260,233589,939,2122,09/11/2023,semester 2,Completed
78742251,233590,499,2741,24/02/2023,semester 1,Active
54229852,233591,990,3133,14/11/2023,semester 1,Active
38597278,233592,511,6719,01/05/2023,semester 1,Active
55073973,233593,279,3721,15/07/2023,semester 2,Active
60093349,233594,362,2485,17/03/2023,semester 2,Completed
55453076,233595,477,5056,28/08/2023,semester 1,Active
26628027,233596,476,2676,07/01/2023,semester 2,Completed
18246659,233597,681,9519,31/10/2023,semester 2,Completed
12717959,233598,217,8263,13/09/2023,semester 1,Completed
31706791,233599,176,9229,26/05/2023,semester 1,Active
91374219,233600,905,9685,26/01/2023,semester 1,Active
80113249,233601,777,9214,16/02/2023,semester 1,Active
24518503,233602,235,8446,21/05/2023,semester 1,Active
40772235,233603,600,8622,16/08/2023,semester 2,Dropped
86807482,233604,487,1471,25/07/2023,semester 1,Active
76022363,233605,963,8837,11/04/2023,semester 2,Completed
51700374,233606,215,4660,15/08/2023,semester 1,Completed
49480997,233607,374,2925,24/05/2023,semester 1,Active
73699944,233608,824,1634,13/05/2023,semester 2,Active
45586605,233609,909,1170,24/01/2023,semester 1,Dropped
97716624,233610,273,1537,06/12/2023,semester 2,Active
69611762,233611,701,9493,12/08/2023,semester 1,Active
70619119,233612,339,4605,14/08/2023,semester 1,Active
96366858,233613,761,6159,17/07/2023,semester 1,Active
75954819,233614,877,1319,22/02/2023,semester 1,Active
46819489,233615,699,5893,06/12/2023,semester 1,Active
60552379,233616,617,5556,23/09/2023,semester 1,Active
82283652,233617,903,2488,28/01/2023,semester 2,Completed
72926024,233618,634,7581,21/08/2023,semester 1,Active
18229780,233619,558,3080,16/03/2023,semester 1,Active
51188118,233620,485,3345,08/05/2023,semester 1,Completed
84508974,233621,843,9026,31/10/2023,semester 1,Completed
29759040,233622,834,1191,03/10/2023,semester 2,Dropped
31743850,233623,492,6271,27/06/2023,semester 2,Dropped
54675171,233624,692,6529,24/11/2023,semester 1,Dropped
91837120,233625,688,3864,08/10/2023,semester 2,Completed
74781423,233626,138,3791,06/06/2023,semester 2,Active
67941835,233627,707,6641,08/04/2023,semester 2,Active
32613571,233628,870,5220,25/12/2023,semester 1,Completed
93200707,233629,656,1102,04/11/2023,semester 2,Active
93271830,233630,736,9999,06/01/2023,semester 1,Active
36868544,233631,723,5695,31/10/2023,semester 2,Active
58522515,233632,202,6631,23/01/2023,semester 2,Active
11890667,233633,848,9782,02/11/2023,semester 1,Completed
38939079,233634,568,2509,10/02/2023,semester 1,Active
36583794,233635,474,5791,29/11/2023,semester 2,Active
41889263,233636,642,8969,05/08/2023,semester 1,Completed
66846514,233637,100,7074,01/09/2023,semester 1,Dropped
69570191,233638,206,5433,25/08/2023,semester 1,Active
73609188,233639,860,7574,10/11/2023,semester 1,Active
26302297,233640,177,7511,15/05/2023,semester 2,Dropped
12626108,233641,489,7830,26/06/2023,semester 1,Active
90218426,233642,738,7933,27/05/2023,semester 2,Completed
97659536,233643,114,5968,15/01/2023,semester 1,Active
